case;throughput [sim_y/day];cpl_comm_sec [sec];total_time_sec [sec];total_corehours [hr];hours_per_simmonth [hr]
sps4ext_202311_008;0,22;466,476;34036,715;3176,7456;9,0909
sps4ext_202311_008;0,29;186,135;26279,072;2452,6992;6,8965
sps4ext_202311_008;0,23;439,126;32725,861;3054,4080;8,6956
sps4ext_202311_009;0,32;132,488;23102,867;2156,2464;6,2500
sps4ext_202311_009;0,33;114,760;21076,669;1967,1456;6,0606
sps4ext_202311_009;0,32;14,677;2992,144;279,2496;6,2500
sps4ext_202311_009;0,32;129,486;23147,220;2160,3792;6,2500
sps4ext_202311_009;0,32;132,453;23827,555;2223,8832;6,2500
sps4ext_202311_009;0,31;135,359;24095,160;2248,8816;6,4516
sps4ext_202311_009;0,33;123,344;22758,141;2124,0912;6,0606
sps4ext_202311_009;0,32;131,111;23634,062;2205,8400;6,2500
sps4ext_202311_009;0,33;126,605;22999,760;2146,6368;6,0606
sps4ext_202311_009;0,31;136,125;24724,405;2307,5808;6,4516
sps4ext_202311_009;0,32;128,123;23578,593;2200,6656;6,2500
sps4ext_202311_010;0,30;21,005;3149,976;293,9664;6,6666
sps4ext_202311_010;0,29;219,325;25874,572;2414,9328;6,8965
sps4ext_202311_010;0,30;201,747;24673,816;2302,8768;6,6666
sps4ext_202311_010;0,25;330,469;28682,848;2677,0464;8,0000
sps4ext_202311_010;0,26;284,432;29019,053;2708,4288;7,6923
sps4ext_202311_010;0,23;446,436;33086,935;3088,1088;8,6956
sps4ext_202311_010;0,25;364,377;29346,822;2739,0048;8,0000
sps4ext_202311_010;0,28;233,498;27000,454;2520,0336;7,1428
sps4ext_202311_010;0,24;385,008;31036,565;2896,7232;8,3333
sps4ext_202311_010;0,24;391,530;31125,251;2905,0224;8,3333
sps4ext_202311_010;0,28;238,338;24848,475;2319,1728;7,1428
sps4ext_202311_011;0,28;250,538;26427,955;2466,5760;7,1428
sps4ext_202311_011;0,27;278,130;27089,552;2528,3328;7,4074
sps4ext_202311_011;0,30;205,275;25637,310;2392,7904;6,6666
sps4ext_202311_011;0,26;298,286;29307,353;2735,3424;7,6923
sps4ext_202311_011;0,23;425,630;33061,435;3085,7232;8,6956
sps4ext_202311_011;0,27;281,309;27803,025;2594,9280;7,4074
sps4ext_202311_011;0,27;289,184;27848,935;2599,2288;7,4074
sps4ext_202311_011;0,26;344,279;29484,694;2751,8736;7,6923
sps4ext_202311_011;0,32;16,395;3036,545;283,3824;6,2500
sps4ext_202311_011;0,26;292,758;26535,392;2476,6224;7,6923
sps4ext_202311_011;0,27;278,648;27454,853;2562,4368;7,4074
sps4ext_202311_012;0,24;391,606;31796,193;2967,6192;8,3333
sps4ext_202311_012;0,24;402,684;31584,175;2947,8288;8,3333
sps4ext_202311_012;0,23;436,450;31754,306;2963,7216;8,6956
sps4ext_202311_012;0,26;315,948;29298,635;2734,5360;7,6923
sps4ext_202311_012;0,20;554,476;35370,220;3301,2000;10,0000
sps4ext_202311_012;0,26;313,053;28886,333;2696,0304;7,6923
sps4ext_202311_012;0,28;230,504;24588,151;2294,8800;7,1428
sps4ext_202311_012;0,30;190,786;25299,276;2361,2400;6,6666
sps4ext_202311_012;0,29;208,065;25287,239;2360,1312;6,8965
sps4ext_202311_012;0,33;13,618;2965,240;276,7296;6,0606
sps4ext_202311_012;0,22;463,994;34003,696;3173,6544;9,0909
sps4ext_202311_013;0,26;314,586;28811,187;2689,0416;7,6923
sps4ext_202311_013;0,26;301,096;28812,665;2689,1760;7,6923
sps4ext_202311_013;0,29;242,239;25753,419;2403,6432;6,8965
sps4ext_202311_013;0,23;381,567;31240,910;2915,8080;8,6956
sps4ext_202311_013;0,30;204,535;25605,188;2389,8000;6,6666
sps4ext_202311_013;0,30;197,883;25541,098;2383,8192;6,6666
sps4ext_202311_013;0,28;253,523;26827,016;2503,8384;7,1428
sps4ext_202311_013;0,27;256,783;25092,730;2341,9872;7,4074
sps4ext_202311_013;0,26;30,952;3497,732;326,4240;7,6923
sps4ext_202311_013;0,26;284,633;27712,824;2586,5280;7,6923
sps4ext_202311_013;0,22;525,952;33003,829;3080,3472;9,0909
sps4ext_202311_014;0,26;324,414;29340,594;2738,4336;7,6923
sps4ext_202311_014;0,20;548,338;35935,236;3353,9520;10,0000
sps4ext_202311_014;0,33;12,309;2889,119;269,6400;6,0606
sps4ext_202311_014;0,26;302,596;28725,498;2681,0448;7,6923
sps4ext_202311_014;0,26;328,384;29220,463;2727,2112;7,6923
sps4ext_202311_014;0,24;356,985;31905,298;2977,8000;8,3333
sps4ext_202311_014;0,20;573,647;37111,295;3463,6896;10,0000
sps4ext_202311_014;0,28;244,801;27005,542;2520,5040;7,1428
sps4ext_202311_014;0,29;233,936;25607,464;2390,0016;6,8965
sps4ext_202311_014;0,28;232,144;24568,845;2293,0656;7,1428
sps4ext_202311_014;0,29;232,751;26392,131;2463,2496;6,8965
sps4ext_202311_015;0,25;338,332;30017,029;2801,5680;8,0000
sps4ext_202311_015;0,29;205,578;23842,136;2225,2608;6,8965
sps4ext_202311_015;0,26;300,458;28894,420;2696,8032;7,6923
sps4ext_202311_015;0,24;385,766;31078,087;2900,6208;8,3333
sps4ext_202311_015;0,26;323,755;28002,309;2613,5424;7,6923
sps4ext_202311_015;0,21;530,119;35045,151;3270,8592;9,5238
sps4ext_202311_015;0,28;282,090;27322,938;2550,1392;7,1428
sps4ext_202311_015;0,32;14,743;3002,062;280,1904;6,2500
sps4ext_202311_015;0,26;351,538;29555,731;2758,5264;7,6923
sps4ext_202311_015;0,28;263,815;26265,621;2451,4560;7,1428
sps4ext_202311_015;0,27;283,812;28128,568;2625,3024;7,4074
sps4ext_202311_016;0,27;313,808;28087,197;2621,4384;7,4074
sps4ext_202311_016;0,30;205,997;25270,678;2358,5856;6,6666
sps4ext_202311_016;0,29;22,193;3179,111;296,6880;6,8965
sps4ext_202311_016;0,27;282,411;28106,193;2623,2192;7,4074
sps4ext_202311_016;0,26;313,286;27724,541;2587,6032;7,6923
sps4ext_202311_016;0,28;254,632;26745,326;2496,2112;7,1428
sps4ext_202311_016;0,21;496,482;35049,023;3271,2288;9,5238
sps4ext_202311_016;0,23;421,761;32583,927;3041,1360;8,6956
sps4ext_202311_016;0,26;264,555;25875,427;2415,0336;7,6923
sps4ext_202311_016;0,25;383,163;29265,707;2731,4448;8,0000
sps4ext_202311_016;0,26;327,829;28268,883;2638,4064;7,6923
sps4ext_202311_017;0,29;214,893;25885,062;2415,9072;6,8965
sps4ext_202311_017;0,28;212,676;24514,495;2287,9920;7,1428
sps4ext_202311_017;0,23;432,594;32186,495;3004,0416;8,6956
sps4ext_202311_017;0,20;551,248;35866,842;3347,5680;10,0000
sps4ext_202311_017;0,24;401,034;30996,184;2892,9600;8,3333
sps4ext_202311_017;0,24;375,314;30522,404;2848,7424;8,3333
sps4ext_202311_017;0,30;191,097;25366,189;2367,4896;6,6666
sps4ext_202311_017;0,22;459,307;34069,129;3179,7696;9,0909
sps4ext_202311_017;0,33;13,143;2930,764;273,5376;6,0606
sps4ext_202311_017;0,31;170,501;23635,684;2205,9744;6,4516
sps4ext_202311_017;0,24;365,992;31011,582;2894,4048;8,3333
sps4ext_202311_018;0,24;398,416;31978,288;2984,6208;8,3333
sps4ext_202311_018;0,23;404,598;32858,489;3066,7728;8,6956
sps4ext_202311_018;0,30;176,991;23222,103;2167,3680;6,6666
sps4ext_202311_018;0,33;13,029;2933,890;273,8064;6,0606
sps4ext_202311_018;0,24;356,650;30900,034;2883,9888;8,3333
sps4ext_202311_018;0,22;488,621;32755,489;3057,1632;9,0909
sps4ext_202311_018;0,22;446,222;32696,688;3051,6864;9,0909
sps4ext_202311_018;0,26;329,463;29000,015;2706,6480;7,6923
sps4ext_202311_018;0,27;303,638;28341,493;2645,1936;7,4074
sps4ext_202311_018;0,27;272,520;28077,629;2620,5648;7,4074
sps4ext_202311_018;0,25;321,505;28922,824;2699,4576;8,0000
sps4ext_202311_019;0,32;14,993;3028,289;282,6096;6,2500
sps4ext_202311_019;0,26;308,560;28879,333;2695,3920;7,6923
sps4ext_202311_019;0,29;221,138;26164,741;2442,0144;6,8965
sps4ext_202311_019;0,28;227,469;25894,366;2416,7808;7,1428
sps4ext_202311_019;0,26;337,113;29404,070;2744,3472;7,6923
sps4ext_202311_019;0,21;570,081;36588,008;3414,8688;9,5238
sps4ext_202311_019;0,26;341,214;29450,587;2748,7152;7,6923
sps4ext_202311_019;0,22;455,983;33618,412;3137,7024;9,0909
sps4ext_202311_019;0,20;547,755;35985,071;3358,5888;10,0000
sps4ext_202311_019;0,30;156,566;22687,471;2117,4720;6,6666
sps4ext_202311_019;0,26;310,599;27651,489;2580,7824;7,6923
sps4ext_202311_020;0,28;211,840;24271,919;2265,3456;7,1428
sps4ext_202311_020;0,24;378,826;30979,648;2891,4144;8,3333
sps4ext_202311_020;0,25;381,689;29439,391;2747,6736;8,0000
sps4ext_202311_020;0,28;248,075;27019,069;2521,7472;7,1428
sps4ext_202311_020;0,24;348,261;30323,486;2830,1616;8,3333
sps4ext_202311_020;0,29;236,634;26163,158;2441,8800;6,8965
sps4ext_202311_020;0,24;456,169;30458,476;2842,7616;8,3333
sps4ext_202311_020;0,28;245,489;26689,980;2491,0368;7,1428
sps4ext_202311_020;0,26;303,213;28748,382;2683,1616;7,6923
sps4ext_202311_020;0,33;13,764;2979,070;278,0400;6,0606
sps4ext_202311_020;0,21;484,889;35074,999;3273,6480;9,5238
sps4ext_202411_001;0,21;506,454;36139,657;3373,0032;9,5238
sps4ext_202411_001;0,29;191,887;23582,170;2201,0016;6,8965
sps4ext_202411_001;0,25;373,017;29847,333;2785,7424;8,0000
sps4ext_202411_001;0,33;13,314;2952,563;275,5536;6,0606
sps4ext_202411_001;0,26;325,198;29097,045;2715,7200;7,6923
sps4ext_202411_001;0,25;382,947;30658,960;2861,4768;8,0000
sps4ext_202411_001;0,26;308,633;27893,567;2603,3952;7,6923
sps4ext_202411_001;0,30;178,297;25195,092;2351,5296;6,6666
sps4ext_202411_001;0,24;384,472;29880,143;2788,8000;8,3333
sps4ext_202411_001;0,30;181,127;24198,640;2258,5248;6,6666
sps4ext_202411_001;0,21;569,922;36425,227;3399,6816;9,5238
sps4ext_202411_002;0,21;490,759;35758,783;3337,4544;9,5238
sps4ext_202411_002;0,21;539,753;34490,077;3219,0480;9,5238
sps4ext_202411_002;0,31;141,394;22242,542;2075,9424;6,4516
sps4ext_202411_002;0,26;327,755;29095,414;2715,5520;7,6923
sps4ext_202411_002;0,32;13,115;2959,141;276,1584;6,2500
sps4ext_202411_002;0,27;268,541;28229,129;2634,7104;7,4074
sps4ext_202411_002;0,26;286,665;28662,286;2675,1312;7,6923
sps4ext_202411_002;0,28;245,907;26242,452;2449,2720;7,1428
sps4ext_202411_002;0,25;338,438;29686,526;2770,7232;8,0000
sps4ext_202411_002;0,23;432,313;32669,890;3049,1664;8,6956
sps4ext_202411_002;0,21;499,798;34645,197;3233,5296;9,5238
sps4ext_202411_003;0,22;478,485;34129,790;3185,4144;9,0909
sps4ext_202411_003;0,32;13,568;2959,737;276,2256;6,2500
sps4ext_202411_003;0,26;306,405;29045,218;2710,8816;7,6923
sps4ext_202411_003;0,27;297,540;28454,834;2655,7776;7,4074
sps4ext_202411_003;0,31;171,714;24484,251;2285,1696;6,4516
sps4ext_202411_003;0,31;156,712;22310,195;2082,2592;6,4516
sps4ext_202411_003;0,26;398,655;29676,630;2769,8160;7,6923
sps4ext_202411_003;0,25;343,215;29208,980;2726,1696;8,0000
sps4ext_202411_003;0,23;429,768;32880,959;3068,8560;8,6956
sps4ext_202411_003;0,28;248,315;26520,197;2475,2112;7,1428
sps4ext_202411_003;0,21;522,780;35329,184;3297,3696;9,5238
sps4ext_202411_004;0,31;169,587;24284,954;2266,5888;6,4516
sps4ext_202411_004;0,22;465,651;33733,772;3148,4544;9,0909
sps4ext_202411_004;0,23;476,266;31066,219;2899,5120;8,6956
sps4ext_202411_004;0,28;243,597;24591,349;2295,1824;7,1428
sps4ext_202411_004;0,25;369,936;29498,166;2753,1504;8,0000
sps4ext_202411_004;0,25;337,183;29058,068;2712,0576;8,0000
sps4ext_202411_004;0,25;417,182;30256,314;2823,9120;8,0000
sps4ext_202411_004;0,33;13,294;2961,550;276,3936;6,0606
sps4ext_202411_004;0,24;368,459;31187,532;2910,8352;8,3333
sps4ext_202411_004;0,30;206,167;25639,824;2393,0256;6,6666
sps4ext_202411_004;0,28;236,811;26941,258;2514,4896;7,1428
sps4ext_202411_005;0,20;612,631;36935,351;3447,2928;10,0000
sps4ext_202411_005;0,31;166,081;24027,134;2242,5312;6,4516
sps4ext_202411_005;0,23;427,325;32452,709;3028,9056;8,6956
sps4ext_202411_005;0,27;301,529;27590,079;2575,0704;7,4074
sps4ext_202411_005;0,23;475,995;32155,530;3001,1520;8,6956
sps4ext_202411_005;0,26;313,134;27977,121;2611,1904;7,6923
sps4ext_202411_005;0,25;361,568;28853,944;2693,0064;8,0000
sps4ext_202411_005;0,29;196,878;23792,606;2220,6240;6,8965
sps4ext_202411_005;0,27;297,298;28107,998;2623,3872;7,4074
sps4ext_202411_005;0,33;13,468;2970,187;277,2000;6,0606
sps4ext_202411_005;0,31;156,566;24107,451;2250,0240;6,4516
sps4ext_202411_006;0,28;226,940;24278,519;2265,9840;7,1428
sps4ext_202411_006;0,23;403,193;32612,325;3043,7904;8,6956
sps4ext_202411_006;0,27;297,188;27355,970;2553,1968;7,4074
sps4ext_202411_006;0,21;553,159;35361,568;3300,3936;9,5238
sps4ext_202411_006;0,28;272,133;26535,223;2476,5888;7,1428
sps4ext_202411_006;0,28;249,943;27080,557;2527,4928;7,1428
sps4ext_202411_006;0,25;338,659;28872,891;2694,7872;8,0000
sps4ext_202411_006;0,30;186,707;25247,187;2356,4016;6,6666
sps4ext_202411_006;0,29;221,375;25636,838;2392,7568;6,8965
sps4ext_202411_006;0,33;12,230;2944,554;274,8144;6,0606
sps4ext_202411_006;0,24;453,221;32033,310;2989,7616;8,3333
sps4ext_202411_007;0,29;177,527;23366,983;2180,9088;6,8965
sps4ext_202411_007;0,26;310,469;29172,198;2722,7088;7,6923
sps4ext_202411_007;0,22;440,724;32552,156;3038,1792;9,0909
sps4ext_202411_007;0,28;242,358;25706,628;2399,2752;7,1428
sps4ext_202411_007;0,33;13,135;2915,606;272,0928;6,0606
sps4ext_202411_007;0,23;448,158;33175,144;3096,3408;8,6956
sps4ext_202411_007;0,22;460,003;33433,712;3120,4656;9,0909
sps4ext_202411_007;0,29;223,665;26403,819;2464,3248;6,8965
sps4ext_202411_007;0,23;453,611;33182,739;3097,0464;8,6956
sps4ext_202411_007;0,24;358,012;31004,243;2893,6992;8,3333
sps4ext_202411_007;0,30;201,869;25549,743;2384,6256;6,6666
sps4ext_202411_008;0,23;416,895;32932,076;3073,6272;8,6956
sps4ext_202411_008;0,22;553,238;33361,716;3113,7456;9,0909
sps4ext_202411_008;0,29;215,688;26385,762;2462,6448;6,8965
sps4ext_202411_008;0,26;329,075;29475,264;2751,0000;7,6923
sps4ext_202411_008;0,27;297,491;27536,414;2570,0640;7,4074
sps4ext_202411_008;0,30;157,582;22728,857;2121,3360;6,6666
sps4ext_202411_008;0,33;13,068;2953,568;275,6544;6,0606
sps4ext_202411_008;0,24;394,079;30878,520;2881,9728;8,3333
sps4ext_202411_008;0,20;582,044;36788,771;3433,6176;10,0000
sps4ext_202411_008;0,29;214,367;25073,996;2340,2064;6,8965
sps4ext_202411_008;0,25;354,757;30001,795;2800,1568;8,0000
sps4ext_202411_009;0,27;263,087;27520,647;2568,5856;7,4074
sps4ext_202411_009;0,31;153,135;23465,760;2190,1152;6,4516
sps4ext_202411_009;0,28;272,031;26234,101;2448,4992;7,1428
sps4ext_202411_009;0,19;602,945;39371,096;3674,6304;10,5263
sps4ext_202411_009;0,30;188,990;25242,414;2355,9312;6,6666
sps4ext_202411_009;0,26;318,448;28858,376;2693,4432;7,6923
sps4ext_202411_009;0,22;520,323;33650,582;3140,6928;9,0909
sps4ext_202411_009;0,27;292,860;28470,616;2657,2560;7,4074
sps4ext_202411_009;0,22;500,109;34565,216;3226,0704;9,0909
sps4ext_202411_009;0,33;12,966;2921,400;272,6640;6,0606
sps4ext_202411_009;0,32;125,973;21443,771;2001,4176;6,2500
sps4ext_202411_010;0,22;548,767;33546,606;3131,0160;9,0909
sps4ext_202411_010;0,28;271,157;27359,309;2553,5328;7,1428
sps4ext_202411_010;0,31;146,030;22131,145;2065,5600;6,4516
sps4ext_202411_010;0,31;173,342;24736,958;2308,7568;6,4516
sps4ext_202411_010;0,19;598,632;39332,441;3671,0016;10,5263
sps4ext_202411_010;0,26;355,525;29475,757;2751,0672;7,6923
sps4ext_202411_010;0,32;13,399;2971,470;277,3344;6,2500
sps4ext_202411_010;0,27;259,252;27793,489;2594,0544;7,4074
sps4ext_202411_010;0,27;301,574;27132,571;2532,3648;7,4074
sps4ext_202411_010;0,25;327,942;28939,351;2701,0032;8,0000
sps4ext_202411_010;0,28;252,081;26680,962;2490,1968;7,1428
sps4ext_202411_011;0,33;13,243;2957,227;275,9904;6,0606
sps4ext_202411_011;0,27;271,630;27685,967;2584,0080;7,4074
sps4ext_202411_011;0,25;362,075;29590,555;2761,7520;8,0000
sps4ext_202411_011;0,31;131,077;21900,492;2044,0224;6,4516
sps4ext_202411_011;0,30;191,814;25425,310;2373,0000;6,6666
sps4ext_202411_011;0,27;283,608;27953,118;2608,9392;7,4074
sps4ext_202411_011;0,28;223,892;26047,431;2431,0608;7,1428
sps4ext_202411_011;0,21;505,363;34081,352;3180,9120;9,5238
sps4ext_202411_011;0,20;605,330;38343,584;3578,7024;10,0000
sps4ext_202411_011;0,26;308,792;29112,189;2717,1312;7,6923
sps4ext_202411_011;0,24;402,022;30924,582;2886,2736;8,3333
sps4ext_202411_012;0,19;578,680;38722,857;3614,1168;10,5263
sps4ext_202411_012;0,27;279,669;27613,915;2577,2880;7,4074
sps4ext_202411_012;0,23;403,402;32108,912;2996,8176;8,6956
sps4ext_202411_012;0,30;205,584;25629,596;2392,0848;6,6666
sps4ext_202411_012;0,24;392,441;30862,740;2880,4944;8,3333
sps4ext_202411_012;0,32;13,268;3017,767;281,6352;6,2500
sps4ext_202411_012;0,26;325,907;28285,628;2639,9856;7,6923
sps4ext_202411_012;0,32;135,177;21691,845;2024,5680;6,2500
sps4ext_202411_012;0,26;346,397;29341,813;2738,5680;7,6923
sps4ext_202411_012;0,31;169,870;23922,829;2232,7872;6,4516
sps4ext_202411_012;0,29;231,944;26374,972;2461,6368;6,8965
sps4ext_202411_013;0,28;225,111;26498,997;2473,2288;7,1428
sps4ext_202411_013;0,24;371,942;30172,738;2816,1168;8,3333
sps4ext_202411_013;0,21;466,491;33824,048;3156,8880;9,5238
sps4ext_202411_013;0,30;159,335;24067,675;2246,2944;6,6666
sps4ext_202411_013;0,32;123,740;21405,678;1997,8560;6,2500
sps4ext_202411_013;0,20;586,498;38184,978;3563,9184;10,0000
sps4ext_202411_013;0,27;292,191;28308,532;2642,1024;7,4074
sps4ext_202411_013;0,32;13,616;2950,390;275,3520;6,2500
sps4ext_202411_013;0,30;203,376;25032,407;2336,3424;6,6666
sps4ext_202411_013;0,24;391,884;31368,514;2927,7024;8,3333
sps4ext_202411_013;0,23;472,494;33000,146;3080,0112;8,6956
sps4ext_202411_014;0,29;214,843;25860,504;2413,6224;6,8965
sps4ext_202411_014;0,24;374,649;31806,078;2968,5600;8,3333
sps4ext_202411_014;0,22;510,833;33610,409;3136,9632;9,0909
sps4ext_202411_014;0,28;233,312;25796,222;2407,6416;7,1428
sps4ext_202411_014;0,27;259,682;26894,514;2510,1216;7,4074
sps4ext_202411_014;0,32;120,324;21621,597;2017,9824;6,2500
sps4ext_202411_014;0,21;520,546;35541,177;3317,1600;9,5238
sps4ext_202411_014;0,33;13,042;2927,932;273,2688;6,0606
sps4ext_202411_014;0,30;188,083;25258,373;2357,4432;6,6666
sps4ext_202411_014;0,32;132,375;23841,997;2225,2272;6,2500
sps4ext_202411_014;0,22;485,200;34320,639;3203,2560;9,0909
sps4ext_202411_015;0,27;286,098;27936,267;2607,3600;7,4074
sps4ext_202411_015;0,21;536,225;36333,817;3391,1472;9,5238
sps4ext_202411_015;0,32;123,886;21701,840;2025,4752;6,2500
sps4ext_202411_015;0,21;640,083;36424,655;3399,6144;9,5238
sps4ext_202411_015;0,26;299,409;27599,095;2575,9104;7,6923
sps4ext_202411_015;0,24;360,350;30858,945;2880,1584;8,3333
sps4ext_202411_015;0,22;462,540;32747,228;3056,3904;9,0909
sps4ext_202411_015;0,31;166,197;23785,247;2219,9520;6,4516
sps4ext_202411_015;0,29;220,029;26153,376;2440,9728;6,8965
sps4ext_202411_015;0,33;12,995;2929,916;273,4368;6,0606
sps4ext_202411_015;0,21;496,713;35323,063;3296,7984;9,5238
sps4ext_202411_016;0,23;395,819;31538,149;2943,5280;8,6956
sps4ext_202411_016;0,24;387,359;31177,310;2909,8608;8,3333
sps4ext_202411_016;0,27;287,213;27103,006;2529,6096;7,4074
sps4ext_202411_016;0,20;619,135;38247,683;3569,7648;10,0000
sps4ext_202411_016;0,20;609,388;38151,502;3560,7936;10,0000
sps4ext_202411_016;0,28;253,358;26870,344;2507,8704;7,1428
sps4ext_202411_016;0,29;216,037;26051,614;2431,4640;6,8965
sps4ext_202411_016;0,28;245,582;26110,827;2437,0080;7,1428
sps4ext_202411_016;0,32;131,476;21784,934;2033,2368;6,2500
sps4ext_202411_016;0,34;11,434;2903,556;270,9840;5,8823
sps4ext_202411_016;0,28;247,711;26778,156;2499,2688;7,1428
sps4ext_202411_017;0,28;247,296;27116,778;2530,8864;7,1428
sps4ext_202411_017;0,22;486,881;34928,381;3259,9728;9,0909
sps4ext_202411_017;0,30;174,140;22877,126;2135,1792;6,6666
sps4ext_202411_017;0,25;351,092;30410,117;2838,2592;8,0000
sps4ext_202411_017;0,27;268,353;26932,243;2513,6496;7,4074
sps4ext_202411_017;0,28;217,365;25782,059;2406,2976;7,1428
sps4ext_202411_017;0,27;287,455;27835,234;2597,9520;7,4074
sps4ext_202411_017;0,19;578,813;38825,561;3623,6928;10,5263
sps4ext_202411_017;0,29;237,376;25411,948;2371,7568;6,8965
sps4ext_202411_017;0,29;228,304;26463,905;2469,9360;6,8965
sps4ext_202411_017;0,32;13,901;2925,670;273,0336;6,2500
sps4ext_202411_018;0,26;338,978;29292,364;2733,9312;7,6923
sps4ext_202411_018;0,24;407,127;31717,736;2960,2944;8,3333
sps4ext_202411_018;0,27;265,153;26823,186;2503,4688;7,4074
sps4ext_202411_018;0,27;274,722;26954,305;2515,7328;7,4074
sps4ext_202411_018;0,26;321,538;29590,746;2761,7856;7,6923
sps4ext_202411_018;0,25;321,276;29171,843;2722,6752;8,0000
sps4ext_202411_018;0,33;13,146;2928,466;273,3024;6,0606
sps4ext_202411_018;0,23;487,473;33220,436;3100,5408;8,6956
sps4ext_202411_018;0,27;270,150;27904,168;2604,3696;7,4074
sps4ext_202411_018;0,32;125,214;21403,841;1997,6880;6,2500
sps4ext_202411_018;0,21;564,599;35308,308;3295,4208;9,5238
sps4ext_202411_019;0,26;304,158;29118,459;2717,7024;7,6923
sps4ext_202411_019;0,30;200,946;24352,934;2272,9392;6,6666
sps4ext_202411_019;0,30;197,344;24607,042;2296,6272;6,6666
sps4ext_202411_019;0,32;122,148;21378,907;1995,3360;6,2500
sps4ext_202411_019;0,29;234,453;26471,721;2470,6752;6,8965
sps4ext_202411_019;0,22;514,431;34747,300;3243,0720;9,0909
sps4ext_202411_019;0,20;599,467;38398,348;3583,8432;10,0000
sps4ext_202411_019;0,24;419,387;30618,184;2857,6800;8,3333
sps4ext_202411_019;0,29;221,317;26023,063;2428,8096;6,8965
sps4ext_202411_019;0,33;12,064;2896,317;270,3120;6,0606
sps4ext_202411_019;0,23;456,552;32954,674;3075,7440;8,6956
sps4ext_202411_020;0,21;537,272;36480,269;3404,8224;9,5238
sps4ext_202411_020;0,33;117,814;21148,342;1973,8320;6,0606
sps4ext_202411_020;0,32;13,441;2942,335;274,6128;6,2500
sps4ext_202411_020;0,21;517,495;35601,341;3322,7712;9,5238
sps4ext_202411_020;0,23;493,813;32790,307;3060,4224;8,6956
sps4ext_202411_020;0,29;224,196;25886,412;2416,0416;6,8965
sps4ext_202411_020;0,22;435,563;32546,209;3037,6416;9,0909
